var_name,dc_logic,filtrage,repeat_permut,random_permut,load_general_exception_filters,accuracy,DP,OP,f1,precision,recall,confusion_matrix,Number_rules,Number_conditions,Average_conditions_per_rule,Std_conditions_per_rule,Number_correlation_POS,Number_correlation_NEG,fairnes_true,stat_parity,equal_odds
false_1_Model_5_sans_DC_logic_Filtrage_Fairness_True_5F_50,False,50,1,False,True,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[4499, 702]",6,51,8.5,2.565800719723442,1,0,True,0.79979514868678,0.24631191633341
false_1_Model_5_sans_DC_logic_Filtrage_Fairness_True_5F_50,False,50,1,False,True,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[420, 891]",6,51,8.5,2.565800719723442,1,0,True,0.79979514868678,0.24631191633341
false_1_Model_5_sans_DC_logic_Filtrage_Fairness_False_5F_100,False,100,1,False,False,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[4499, 702]",7,56,8.0,2.672612419124243,0,0,True,0.79979514868678,0.24631191633341
false_1_Model_5_sans_DC_logic_Filtrage_Fairness_False_5F_100,False,100,1,False,False,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[420, 891]",7,56,8.0,2.672612419124243,0,0,True,0.79979514868678,0.24631191633341
false_1_Model_5_sans_DC_logic_Filtrage_Fairness_False_5F_50,False,50,1,False,False,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[4499, 702]",7,56,8.0,2.672612419124243,0,0,True,0.79979514868678,0.24631191633341
false_1_Model_5_sans_DC_logic_Filtrage_Fairness_False_5F_50,False,50,1,False,False,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[420, 891]",7,56,8.0,2.672612419124243,0,0,True,0.79979514868678,0.24631191633341
false_1_Model_5_avec_DC_logic_Filtrage_True_5_0,True,0,1,False,True,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[4499, 702]",6,31,5.166666666666667,2.8528737947706153,1,0,False,0.79979514868678,0.24631191633341
false_1_Model_5_avec_DC_logic_Filtrage_True_5_0,True,0,1,False,True,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[420, 891]",6,31,5.166666666666667,2.8528737947706153,1,0,False,0.79979514868678,0.24631191633341
false_1_Model_5_avec_DC_logic_Filtrage_False_5_0,True,0,1,False,False,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[4499, 702]",7,33,4.714285714285714,2.864276807966203,0,0,False,0.79979514868678,0.24631191633341
false_1_Model_5_avec_DC_logic_Filtrage_False_5_0,True,0,1,False,False,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[420, 891]",7,33,4.714285714285714,2.864276807966203,0,0,False,0.79979514868678,0.24631191633341
false_1_Model_5_avec_DC_logic_Filtrage_Fairness_True_5F_100,True,100,1,False,True,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[4499, 702]",7,33,4.714285714285714,2.864276807966203,0,0,True,0.79979514868678,0.24631191633341
false_1_Model_5_avec_DC_logic_Filtrage_Fairness_True_5F_100,True,100,1,False,True,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[420, 891]",7,33,4.714285714285714,2.864276807966203,0,0,True,0.79979514868678,0.24631191633341
false_1_Model_5_avec_DC_logic_Filtrage_Fairness_True_5F_50,True,50,1,False,True,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[4499, 702]",7,33,4.714285714285714,2.864276807966203,0,0,True,0.79979514868678,0.24631191633341
false_1_Model_5_avec_DC_logic_Filtrage_Fairness_True_5F_50,True,50,1,False,True,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[420, 891]",7,33,4.714285714285714,2.864276807966203,0,0,True,0.79979514868678,0.24631191633341
false_1_Model_5_avec_DC_logic_Filtrage_Fairness_False_5F_100,True,100,1,False,False,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[4499, 702]",7,33,4.714285714285714,2.864276807966203,0,0,True,0.79979514868678,0.24631191633341
false_1_Model_5_avec_DC_logic_Filtrage_Fairness_False_5F_100,True,100,1,False,False,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[420, 891]",7,33,4.714285714285714,2.864276807966203,0,0,True,0.79979514868678,0.24631191633341
false_1_Model_5_avec_DC_logic_Filtrage_Fairness_False_5F_50,True,50,1,False,False,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[4499, 702]",7,33,4.714285714285714,2.864276807966203,0,0,True,0.79979514868678,0.24631191633341
false_1_Model_5_avec_DC_logic_Filtrage_Fairness_False_5F_50,True,50,1,False,False,0.8277027027027021,1.0,0.0,0.6136363636363631,0.559322033898305,0.679633867276887,"[420, 891]",7,33,4.714285714285714,2.864276807966203,0,0,True,0.79979514868678,0.24631191633341
true_1_Model_1_sans_DC_logic_Filtrage_True_5_0,False,0,1,True,True,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[4507, 673]",10,127,12.7,3.848376280978771,0,0,False,0.8076130410319591,0.202459257522729
true_1_Model_1_sans_DC_logic_Filtrage_True_5_0,False,0,1,True,True,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[433, 900]",10,127,12.7,3.848376280978771,0,0,False,0.8076130410319591,0.202459257522729
true_1_Model_1_sans_DC_logic_Filtrage_False_5_0,False,0,1,True,False,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[4507, 673]",10,127,12.7,3.848376280978771,0,0,False,0.8076130410319591,0.202459257522729
true_1_Model_1_sans_DC_logic_Filtrage_False_5_0,False,0,1,True,False,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[433, 900]",10,127,12.7,3.848376280978771,0,0,False,0.8076130410319591,0.202459257522729
true_1_Model_1_sans_DC_logic_Filtrage_Fairness_True_5F_100,False,100,1,True,True,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[4507, 673]",10,127,12.7,3.848376280978771,0,0,True,0.8076130410319591,0.202459257522729
true_1_Model_1_sans_DC_logic_Filtrage_Fairness_True_5F_100,False,100,1,True,True,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[433, 900]",10,127,12.7,3.848376280978771,0,0,True,0.8076130410319591,0.202459257522729
true_1_Model_1_sans_DC_logic_Filtrage_Fairness_True_5F_50,False,50,1,True,True,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[4507, 673]",10,127,12.7,3.848376280978771,0,0,True,0.8076130410319591,0.202459257522729
true_1_Model_1_sans_DC_logic_Filtrage_Fairness_True_5F_50,False,50,1,True,True,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[433, 900]",10,127,12.7,3.848376280978771,0,0,True,0.8076130410319591,0.202459257522729
true_1_Model_1_sans_DC_logic_Filtrage_Fairness_False_5F_100,False,100,1,True,False,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[4507, 673]",10,127,12.7,3.848376280978771,0,0,True,0.8076130410319591,0.202459257522729
true_1_Model_1_sans_DC_logic_Filtrage_Fairness_False_5F_100,False,100,1,True,False,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[433, 900]",10,127,12.7,3.848376280978771,0,0,True,0.8076130410319591,0.202459257522729
true_1_Model_1_sans_DC_logic_Filtrage_Fairness_False_5F_50,False,50,1,True,False,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[4507, 673]",10,127,12.7,3.848376280978771,0,0,True,0.8076130410319591,0.202459257522729
true_1_Model_1_sans_DC_logic_Filtrage_Fairness_False_5F_50,False,50,1,True,False,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[433, 900]",10,127,12.7,3.848376280978771,0,0,True,0.8076130410319591,0.202459257522729
true_1_Model_1_avec_DC_logic_Filtrage_True_5_0,True,0,1,True,True,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[4507, 673]",10,97,9.7,3.067572330035593,0,0,False,0.8076130410319591,0.202459257522729
true_1_Model_1_avec_DC_logic_Filtrage_True_5_0,True,0,1,True,True,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[433, 900]",10,97,9.7,3.067572330035593,0,0,False,0.8076130410319591,0.202459257522729
true_1_Model_1_avec_DC_logic_Filtrage_False_5_0,True,0,1,True,False,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[4507, 673]",10,97,9.7,3.067572330035593,0,0,False,0.8076130410319591,0.202459257522729
true_1_Model_1_avec_DC_logic_Filtrage_False_5_0,True,0,1,True,False,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[433, 900]",10,97,9.7,3.067572330035593,0,0,False,0.8076130410319591,0.202459257522729
true_1_Model_1_avec_DC_logic_Filtrage_Fairness_True_5F_100,True,100,1,True,True,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[4507, 673]",10,97,9.7,3.067572330035593,0,0,True,0.8076130410319591,0.202459257522729
true_1_Model_1_avec_DC_logic_Filtrage_Fairness_True_5F_100,True,100,1,True,True,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[433, 900]",10,97,9.7,3.067572330035593,0,0,True,0.8076130410319591,0.202459257522729
true_1_Model_1_avec_DC_logic_Filtrage_Fairness_True_5F_50,True,50,1,True,True,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[4507, 673]",10,97,9.7,3.067572330035593,0,0,True,0.8076130410319591,0.202459257522729
true_1_Model_1_avec_DC_logic_Filtrage_Fairness_True_5F_50,True,50,1,True,True,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[433, 900]",10,97,9.7,3.067572330035593,0,0,True,0.8076130410319591,0.202459257522729
true_1_Model_1_avec_DC_logic_Filtrage_Fairness_False_5F_100,True,100,1,True,False,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[4507, 673]",10,97,9.7,3.067572330035593,0,0,True,0.8076130410319591,0.202459257522729
true_1_Model_1_avec_DC_logic_Filtrage_Fairness_False_5F_100,True,100,1,True,False,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[433, 900]",10,97,9.7,3.067572330035593,0,0,True,0.8076130410319591,0.202459257522729
true_1_Model_1_avec_DC_logic_Filtrage_Fairness_False_5F_50,True,50,1,True,False,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[4507, 673]",10,97,9.7,3.067572330035593,0,0,True,0.8076130410319591,0.202459257522729
true_1_Model_1_avec_DC_logic_Filtrage_Fairness_False_5F_50,True,50,1,True,False,0.83018578228159,1.0,0.0,0.619408121128699,0.5721551176096631,0.675168792198049,"[433, 900]",10,97,9.7,3.067572330035593,0,0,True,0.8076130410319591,0.202459257522729
true_1_Model_2_sans_DC_logic_Filtrage_True_5_0,False,0,1,True,True,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[4472, 677]",14,126,9.0,3.605551275463989,0,0,False,0.798377959406496,0.27964329396981
true_1_Model_2_sans_DC_logic_Filtrage_True_5_0,False,0,1,True,True,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[412, 951]",14,126,9.0,3.605551275463989,0,0,False,0.798377959406496,0.27964329396981
true_1_Model_2_sans_DC_logic_Filtrage_False_5_0,False,0,1,True,False,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[4472, 677]",14,126,9.0,3.605551275463989,0,0,False,0.798377959406496,0.27964329396981
true_1_Model_2_sans_DC_logic_Filtrage_False_5_0,False,0,1,True,False,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[412, 951]",14,126,9.0,3.605551275463989,0,0,False,0.798377959406496,0.27964329396981
true_1_Model_2_sans_DC_logic_Filtrage_Fairness_True_5F_100,False,100,1,True,True,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[4472, 677]",14,126,9.0,3.605551275463989,0,0,True,0.798377959406496,0.27964329396981
true_1_Model_2_sans_DC_logic_Filtrage_Fairness_True_5F_100,False,100,1,True,True,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[412, 951]",14,126,9.0,3.605551275463989,0,0,True,0.798377959406496,0.27964329396981
true_1_Model_2_sans_DC_logic_Filtrage_Fairness_True_5F_50,False,50,1,True,True,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[4472, 677]",14,126,9.0,3.605551275463989,0,0,True,0.798377959406496,0.27964329396981
true_1_Model_2_sans_DC_logic_Filtrage_Fairness_True_5F_50,False,50,1,True,True,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[412, 951]",14,126,9.0,3.605551275463989,0,0,True,0.798377959406496,0.27964329396981
true_1_Model_2_sans_DC_logic_Filtrage_Fairness_False_5F_100,False,100,1,True,False,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[4472, 677]",14,126,9.0,3.605551275463989,0,0,True,0.798377959406496,0.27964329396981
true_1_Model_2_sans_DC_logic_Filtrage_Fairness_False_5F_100,False,100,1,True,False,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[412, 951]",14,126,9.0,3.605551275463989,0,0,True,0.798377959406496,0.27964329396981
true_1_Model_2_sans_DC_logic_Filtrage_Fairness_False_5F_50,False,50,1,True,False,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[4472, 677]",14,126,9.0,3.605551275463989,0,0,True,0.798377959406496,0.27964329396981
true_1_Model_2_sans_DC_logic_Filtrage_Fairness_False_5F_50,False,50,1,True,False,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[412, 951]",14,126,9.0,3.605551275463989,0,0,True,0.798377959406496,0.27964329396981
true_1_Model_2_avec_DC_logic_Filtrage_True_5_0,True,0,1,True,True,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[4472, 677]",14,84,6.0,3.464101615137754,0,0,False,0.798377959406496,0.27964329396981
true_1_Model_2_avec_DC_logic_Filtrage_True_5_0,True,0,1,True,True,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[412, 951]",14,84,6.0,3.464101615137754,0,0,False,0.798377959406496,0.27964329396981
true_1_Model_2_avec_DC_logic_Filtrage_False_5_0,True,0,1,True,False,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[4472, 677]",14,84,6.0,3.464101615137754,0,0,False,0.798377959406496,0.27964329396981
true_1_Model_2_avec_DC_logic_Filtrage_False_5_0,True,0,1,True,False,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[412, 951]",14,84,6.0,3.464101615137754,0,0,False,0.798377959406496,0.27964329396981
true_1_Model_2_avec_DC_logic_Filtrage_Fairness_True_5F_100,True,100,1,True,True,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[4472, 677]",14,84,6.0,3.464101615137754,0,0,True,0.798377959406496,0.27964329396981
true_1_Model_2_avec_DC_logic_Filtrage_Fairness_True_5F_100,True,100,1,True,True,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[412, 951]",14,84,6.0,3.464101615137754,0,0,True,0.798377959406496,0.27964329396981
true_1_Model_2_avec_DC_logic_Filtrage_Fairness_True_5F_50,True,50,1,True,True,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[4472, 677]",14,84,6.0,3.464101615137754,0,0,True,0.798377959406496,0.27964329396981
true_1_Model_2_avec_DC_logic_Filtrage_Fairness_True_5F_50,True,50,1,True,True,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[412, 951]",14,84,6.0,3.464101615137754,0,0,True,0.798377959406496,0.27964329396981
true_1_Model_2_avec_DC_logic_Filtrage_Fairness_False_5F_100,True,100,1,True,False,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[4472, 677]",14,84,6.0,3.464101615137754,0,0,True,0.798377959406496,0.27964329396981
true_1_Model_2_avec_DC_logic_Filtrage_Fairness_False_5F_100,True,100,1,True,False,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[412, 951]",14,84,6.0,3.464101615137754,0,0,True,0.798377959406496,0.27964329396981
true_1_Model_2_avec_DC_logic_Filtrage_Fairness_False_5F_50,True,50,1,True,False,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[4472, 677]",14,84,6.0,3.464101615137754,0,0,True,0.798377959406496,0.27964329396981
true_1_Model_2_avec_DC_logic_Filtrage_Fairness_False_5F_50,True,50,1,True,False,0.8327702702702701,1.0,0.0,0.635907723169508,0.584152334152334,0.6977256052824651,"[412, 951]",14,84,6.0,3.464101615137754,0,0,True,0.798377959406496,0.27964329396981
true_1_Model_3_sans_DC_logic_Filtrage_True_5_0,False,0,1,True,True,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[4427, 616]",5,44,8.8,1.469693845669906,0,0,False,0.800743149394695,0.23364069025066203
true_1_Model_3_sans_DC_logic_Filtrage_True_5_0,False,0,1,True,True,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[541, 928]",5,44,8.8,1.469693845669906,0,0,False,0.800743149394695,0.23364069025066203
true_1_Model_3_sans_DC_logic_Filtrage_False_5_0,False,0,1,True,False,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[4427, 616]",5,44,8.8,1.469693845669906,0,0,False,0.800743149394695,0.23364069025066203
true_1_Model_3_sans_DC_logic_Filtrage_False_5_0,False,0,1,True,False,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[541, 928]",5,44,8.8,1.469693845669906,0,0,False,0.800743149394695,0.23364069025066203
true_1_Model_3_sans_DC_logic_Filtrage_Fairness_True_5F_100,False,100,1,True,True,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[4427, 616]",5,44,8.8,1.469693845669906,0,0,True,0.800743149394695,0.23364069025066203
true_1_Model_3_sans_DC_logic_Filtrage_Fairness_True_5F_100,False,100,1,True,True,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[541, 928]",5,44,8.8,1.469693845669906,0,0,True,0.800743149394695,0.23364069025066203
true_1_Model_3_sans_DC_logic_Filtrage_Fairness_True_5F_50,False,50,1,True,True,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[4427, 616]",5,44,8.8,1.469693845669906,0,0,True,0.800743149394695,0.23364069025066203
true_1_Model_3_sans_DC_logic_Filtrage_Fairness_True_5F_50,False,50,1,True,True,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[541, 928]",5,44,8.8,1.469693845669906,0,0,True,0.800743149394695,0.23364069025066203
true_1_Model_3_sans_DC_logic_Filtrage_Fairness_False_5F_100,False,100,1,True,False,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[4427, 616]",5,44,8.8,1.469693845669906,0,0,True,0.800743149394695,0.23364069025066203
true_1_Model_3_sans_DC_logic_Filtrage_Fairness_False_5F_100,False,100,1,True,False,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[541, 928]",5,44,8.8,1.469693845669906,0,0,True,0.800743149394695,0.23364069025066203
true_1_Model_3_sans_DC_logic_Filtrage_Fairness_False_5F_50,False,50,1,True,False,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[4427, 616]",5,44,8.8,1.469693845669906,0,0,True,0.800743149394695,0.23364069025066203
true_1_Model_3_sans_DC_logic_Filtrage_Fairness_False_5F_50,False,50,1,True,False,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[541, 928]",5,44,8.8,1.469693845669906,0,0,True,0.800743149394695,0.23364069025066203
true_1_Model_3_avec_DC_logic_Filtrage_True_5_0,True,0,1,True,True,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[4427, 616]",5,41,8.2,1.8330302779823362,0,0,False,0.800743149394695,0.23364069025066203
true_1_Model_3_avec_DC_logic_Filtrage_True_5_0,True,0,1,True,True,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[541, 928]",5,41,8.2,1.8330302779823362,0,0,False,0.800743149394695,0.23364069025066203
true_1_Model_3_avec_DC_logic_Filtrage_False_5_0,True,0,1,True,False,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[4427, 616]",5,41,8.2,1.8330302779823362,0,0,False,0.800743149394695,0.23364069025066203
true_1_Model_3_avec_DC_logic_Filtrage_False_5_0,True,0,1,True,False,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[541, 928]",5,41,8.2,1.8330302779823362,0,0,False,0.800743149394695,0.23364069025066203
true_1_Model_3_avec_DC_logic_Filtrage_Fairness_True_5F_100,True,100,1,True,True,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[4427, 616]",5,41,8.2,1.8330302779823362,0,0,True,0.800743149394695,0.23364069025066203
true_1_Model_3_avec_DC_logic_Filtrage_Fairness_True_5F_100,True,100,1,True,True,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[541, 928]",5,41,8.2,1.8330302779823362,0,0,True,0.800743149394695,0.23364069025066203
true_1_Model_3_avec_DC_logic_Filtrage_Fairness_True_5F_50,True,50,1,True,True,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[4427, 616]",5,41,8.2,1.8330302779823362,0,0,True,0.800743149394695,0.23364069025066203
true_1_Model_3_avec_DC_logic_Filtrage_Fairness_True_5F_50,True,50,1,True,True,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[541, 928]",5,41,8.2,1.8330302779823362,0,0,True,0.800743149394695,0.23364069025066203
true_1_Model_3_avec_DC_logic_Filtrage_Fairness_False_5F_100,True,100,1,True,False,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[4427, 616]",5,41,8.2,1.8330302779823362,0,0,True,0.800743149394695,0.23364069025066203
true_1_Model_3_avec_DC_logic_Filtrage_Fairness_False_5F_100,True,100,1,True,False,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[541, 928]",5,41,8.2,1.8330302779823362,0,0,True,0.800743149394695,0.23364069025066203
true_1_Model_3_avec_DC_logic_Filtrage_Fairness_False_5F_50,True,50,1,True,False,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[4427, 616]",5,41,8.2,1.8330302779823362,0,0,True,0.800743149394695,0.23364069025066203
true_1_Model_3_avec_DC_logic_Filtrage_Fairness_False_5F_50,True,50,1,True,False,0.822328009828009,1.0,0.0,0.61599734483903,0.6010362694300511,0.6317222600408441,"[541, 928]",5,41,8.2,1.8330302779823362,0,0,True,0.800743149394695,0.23364069025066203
true_1_Model_4_sans_DC_logic_Filtrage_True_5_0,False,0,1,True,True,0.8338452088452081,1.0,0.0,0.603372434017595,0.5475715236194271,0.6718367346938771,"[4607, 680]",9,127,14.11111111111111,2.078698548207745,0,0,False,0.816516726388641,0.23396449076289402
true_1_Model_4_sans_DC_logic_Filtrage_True_5_0,False,0,1,True,True,0.8338452088452081,1.0,0.0,0.603372434017595,0.5475715236194271,0.6718367346938771,"[402, 823]",9,127,14.11111111111111,2.078698548207745,0,0,False,0.816516726388641,0.23396449076289402
true_1_Model_4_sans_DC_logic_Filtrage_False_5_0,False,0,1,True,False,0.8338452088452081,1.0,0.0,0.603372434017595,0.5475715236194271,0.6718367346938771,"[4607, 680]",9,127,14.11111111111111,2.078698548207745,0,0,False,0.816516726388641,0.23396449076289402
true_1_Model_4_sans_DC_logic_Filtrage_False_5_0,False,0,1,True,False,0.8338452088452081,1.0,0.0,0.603372434017595,0.5475715236194271,0.6718367346938771,"[402, 823]",9,127,14.11111111111111,2.078698548207745,0,0,False,0.816516726388641,0.23396449076289402
true_1_Model_4_sans_DC_logic_Filtrage_Fairness_True_5F_100,False,100,1,True,True,0.8338452088452081,1.0,0.0,0.603372434017595,0.5475715236194271,0.6718367346938771,"[4607, 680]",9,127,14.11111111111111,2.078698548207745,0,0,True,0.816516726388641,0.23396449076289402
true_1_Model_4_sans_DC_logic_Filtrage_Fairness_True_5F_100,False,100,1,True,True,0.8338452088452081,1.0,0.0,0.603372434017595,0.5475715236194271,0.6718367346938771,"[402, 823]",9,127,14.11111111111111,2.078698548207745,0,0,True,0.816516726388641,0.23396449076289402
true_1_Model_4_sans_DC_logic_Filtrage_Fairness_True_5F_50,False,50,1,True,True,0.8338452088452081,1.0,0.0,0.603372434017595,0.5475715236194271,0.6718367346938771,"[4607, 680]",9,127,14.11111111111111,2.078698548207745,0,0,True,0.816516726388641,0.23396449076289402
true_1_Model_4_sans_DC_logic_Filtrage_Fairness_True_5F_50,False,50,1,True,True,0.8338452088452081,1.0,0.0,0.603372434017595,0.5475715236194271,0.6718367346938771,"[402, 823]",9,127,14.11111111111111,2.078698548207745,0,0,True,0.816516726388641,0.23396449076289402
true_1_Model_4_sans_DC_logic_Filtrage_Fairness_False_5F_100,False,100,1,True,False,0.8338452088452081,1.0,0.0,0.603372434017595,0.5475715236194271,0.6718367346938771,"[4607, 680]",9,127,14.11111111111111,2.078698548207745,0,0,True,0.816516726388641,0.23396449076289402
true_1_Model_4_sans_DC_logic_Filtrage_Fairness_False_5F_100,False,100,1,True,False,0.8338452088452081,1.0,0.0,0.603372434017595,0.5475715236194271,0.6718367346938771,"[402, 823]",9,127,14.11111111111111,2.078698548207745,0,0,True,0.816516726388641,0.23396449076289402
true_1_Model_4_sans_DC_logic_Filtrage_Fairness_False_5F_50,False,50,1,True,False,0.8338452088452081,1.0,0.0,0.603372434017595,0.5475715236194271,0.6718367346938771,"[4607, 680]",9,127,14.11111111111111,2.078698548207745,0,0,True,0.816516726388641,0.23396449076289402
true_1_Model_4_sans_DC_logic_Filtrage_Fairness_False_5F_50,False,50,1,True,False,0.8338452088452081,1.0,0.0,0.603372434017595,0.5475715236194271,0.6718367346938771,"[402, 823]",9,127,14.11111111111111,2.078698548207745,0,0,True,0.816516726388641,0.23396449076289402
true_1_Model_4_avec_DC_logic_Filtrage_True_5_0,True,0,1,True,True,0.8338452088452081,1.0,0.0,0.603372434017595,0.5475715236194271,0.6718367346938771,"[4607, 680]",9,102,11.333333333333334,1.632993161855452,0,0,False,0.816516726388641,0.23396449076289402
